id,SalePrice
2735,130061.6738873453
2736,134008.4345502656
2737,120215.32414923544
2738,137505.75546433893
2739,156718.68439611956
2740,134386.0442432446
2741,144246.73248757448
2742,151149.36765918956
2743,153578.220997083
2744,160281.70190323354
2745,138126.19398728551
2746,136591.19357903954
2747,152765.28840230603
2748,126300.20568254303
2749,126196.31470647479
2750,126307.71778452932
2751,133777.49813977437
2752,201995.22885663476
2753,143917.98524408837
2754,200463.14028803082
2755,134859.82799983904
2756,93829.28128811465
2757,71250.09370349105
2758,85222.95593012133
2759,161795.8777976072
2760,120035.85985808761
2761,139861.13780998456
2762,141350.68461463082
2763,184533.4096471378
2764,151578.75525410456
2765,288250.9080803703
2766,124741.28399978745
2767,86243.17063960963
2768,130187.40152751311
2769,131335.92343796988
2770,140675.22680157446
2771,104299.62044830735
2772,109257.77196404945
2773,162790.66549743508
2774,138793.05763732252
2775,114551.67991225746
2776,141262.0215091244
2777,144467.66007974115
2778,103715.49492379668
2779,121130.27793897796
2780,96751.03243135457
2781,95610.23656408428
2782,93991.99686123827
2783,96605.64162086803
2784,120423.34415790351
2785,135454.0527000081
2786,68128.27048940308
2787,125103.62076078245
2788,73134.53507858308
2789,172399.01599305595
2790,92251.87766273189
2791,109941.39768387699
2792,52777.195829855016
2793,150633.4485365441
2794,99540.84856773679
2795,118379.87196298262
2796,98388.89874108553
2797,192203.0776081263
2798,106585.45294983943
2799,116040.92061038276
2800,68458.92721621689
2801,110771.35854133304
2802,127360.71525228415
2803,166830.21963660477
2804,127491.29764302507
2805,97987.11559705352
2806,83254.43207084683
2807,159721.7398361484
2808,144500.528015179
2809,130087.58117493415
2810,123148.18285818861
2811,156745.48270885265
2812,165467.94601154822
2813,154187.2124775838
2814,159252.17029909455
2815,97082.20109982524
2816,234728.63728093906
2817,153163.9068379383
2818,129270.15447260615
2819,164297.0701408033
2820,133583.85651710082
2821,103277.58845201852
2822,194154.61070862247
2823,306480.05659684143
2824,164899.46430642932
2825,148152.38141713841
2826,127973.28020577712
2827,136943.05369257415
2828,208038.94795072917
2829,210719.98556621236
2830,225058.00096654386
2831,174395.5822562434
2832,236642.60664322786
2833,301938.23820170865
2834,216867.80989128884
2835,223354.7121202942
2836,189517.17439343754
2837,154293.2972790172
2838,149309.86136330594
2839,171328.9310299004
2840,202942.61094836085
2841,203250.05439264904
2842,227563.8465733298
2843,146864.5733703412
2844,169901.245615622
2845,125490.86102322035
2846,207052.37335283146
2847,205333.46250944855
2848,215319.43388357572
2849,194075.92288405413
2850,279058.5607273674
2851,211726.32828704498
2852,238046.41437411777
2853,230631.4762146778
2854,135841.31359979062
2855,195988.7658413991
2856,197676.98540627147
2857,188664.81792175124
2858,202942.0686067894
2859,105807.91189798152
2860,120344.32345643772
2861,123467.67134011134
2862,182897.14343122527
2863,125772.07638852563
2864,236862.33150253343
2865,140805.88557103818
2866,140533.1293504751
2867,96553.39873920103
2868,93054.76772629344
2869,97325.7058161967
2870,119370.88521074207
2871,83291.72966568162
2872,50275.30265443459
2873,96835.8291316375
2874,137484.35969169583
2875,111294.83203262737
2876,162932.4948723485
2877,144852.50242608847
2878,162484.01102340105
2879,132518.5104210853
2880,102253.7814464787
2881,142730.49012914815
2882,174128.58127004476
2883,192835.6376861074
2884,199912.6366676231
2885,184421.7998763092
2886,224852.97364743045
2887,98736.20012859846
2888,140828.94630386468
2889,57677.26490047038
2890,79848.87941328881
2891,134872.72112569123
2892,42353.153182585906
2893,70525.56662591343
2894,54159.41491844179
2895,321034.22073950444
2896,277951.15030221734
2897,206192.4391783042
2898,148012.53630416334
2899,212465.64508060287
2900,156335.95774292207
2901,210191.01756350172
2902,181049.6125611629
2903,328005.9299527155
2904,343218.955602878
2905,84670.17721488126
2906,194233.42554149902
2907,113306.98705247638
2908,128278.14033686173
2909,152472.4682295769
2910,77074.78328803246
2911,82365.13588163802
2912,145337.63333995678
2913,83227.79602647822
2914,79221.5243206037
2915,86480.6748134189
2916,83657.53451557457
2917,162550.81288465147
2918,117199.56440764053
2919,224306.8254718334
